PriceOfSqwMeter	NumberOfRooms	RealtyProposalID	GpsLongitude	GpsLatitude
63414	1	782268782	46.0175908428	51.5265505303
32805	1	782415108	46.181131	51.507732
44318	1	782770491	46.171097	51.503158
61038	1	782823322	45.9904965386	51.5084701381
64285	1	782923183	45.999644	51.525611
26711	1	783031907	46.0755494894	51.5768348604
33333	1	783062647	46.1192101548	51.4949886692
45652	1	783326762	45.968994	51.536414
38666	1	783621829	45.995072	51.57222
47727	1	783784610	46.0426915931	51.5405369399
48275	1	783896358	46.021842	51.569231
31690	1	784001592	46.135272	51.481703
64705	1	784266402	46.00348	51.528503
37500	1	784277847	45.965994	51.513926
51250	1	784313547	45.999644	51.525611
43636	1	784340475	45.982873	51.527466
33000	1	784354609	46.167674	51.500175
45333	1	784526454	46.0003	51.551627
38333	1	784726938	45.9634052335	51.5676847614
46400	1	784739654	46.0177261034	51.5416247899
38235	1	784755957	45.990275	51.558856
28795	1	784771582	46.0187151706	51.6102271222
27334	1	784815238	45.912211	51.499895
76086	1	784817743	46.0592565807	51.5281217821
38636	1	785004726	45.994228	51.56927
39772	1	785005765	45.986538	51.611578
42372	1	785094760	46.006723	51.527533
38461	1	785155579	46.078921	51.445628
34722	1	785157760	46.063739	51.573323
51282	1	785291905	46.0481280648	51.5261127258
32031	1	785291908	46.034158	51.533103
55833	1	785626635	46.015652	51.525864
27419	1	785958305	45.980394	51.605319
35757	1	786003692	45.975794	51.60745
42343	1	786102920	45.992018	51.539002
31250	1	786217638	46.122732	51.494159
31052	1	786222640	45.99889	51.611718
45000	1	786313585	46.181428	51.511023
36000	1	786350479	45.998791	51.569998
36041	1	786553982	45.9854984961	51.5292214698
38095	1	786819713	45.942422	51.49597
40476	1	786875072	46.011017	51.611589
66666	1	786919740	46.017656	51.522047
35000	1	787015638	46.034158	51.533103
26388	1	787077902	45.992404	51.606326
38775	1	787201245	45.967763	51.514874
36111	1	787239456	46.145998	51.473911
34482	1	787403427	45.9292725858	51.5949135758
38780	1	787408223	46.0237643719	51.5229990295
43571	1	787557452	45.9835794807	51.6113246084
35365	1	787747462	45.954998	51.498146
54545	1	787873754	45.906022	51.599552
39428	1	787969037	45.9360374472	51.4979309469
33870	1	788022405	46.034158	51.533103
42307	1	788119156	45.91143	51.498106
39062	1	788136030	45.972084	51.591836
41904	1	788260345	46.005007	51.614112
35625	1	788346716	46.011969	51.606304
35810	1	788348576	45.917314	51.59864
36428	1	788397483	45.973045	51.611886
51515	1	788579779	45.992278	51.543237
38983	1	788631689	45.939489735	51.5022343624
33405	1	788692731	46.098558	51.484474
46875	1	788770133	45.9823325767	51.5246702627
31250	1	788886781	46.069111	51.584349
40476	1	789058896	46.004648	51.531635
49038	1	789068201	45.971266336	51.5291957956
32222	1	789089282	45.955834	51.597666
33194	1	789163413	45.979235	51.507973
42666	1	789183269	46.032137	51.528783
52439	1	789204009	46.009957	51.517626
41538	1	789221761	46.000076	51.524961
52222	1	789242224	46.009957	51.517626
42307	1	789307737	46.15914	51.488798
28125	1	789326834	45.9783395014	51.5980055755
38199	1	789365323	45.9772852929	51.538643254
63750	1	789431360	46.054738	51.531035
33404	1	789598138	46.169291	51.4998
48888	1	789603084	46.055358	51.550938
35000	1	789639971	45.968994	51.587875
44444	1	789653303	46.11859	51.500467
35000	1	789671951	46.095567	51.486425
33112	1	789676411	45.932082	51.487794
42075	1	789794293	46.073881	51.575187
36363	1	789812216	45.9557274402	51.5007595042
33333	1	789940458	45.914044	51.589117
44166	1	789952901	45.994228	51.56927
26666	1	789999651	46.126999	51.584825
48837	1	790017175	46.022102	51.520063
30508	1	790021929	45.910343	51.601924
37777	1	790119488	46.012742	51.566314
43421	1	790124955	45.95622	51.499244
40983	1	790167209	46.110218	51.502491
48314	1	790182457	46.002124	51.535949
43333	1	790253229	45.95958	51.584293
59484	1	790254067	46.026666	51.555771
38913	1	790330861	46.075651	51.575825
66417	1	790389601	46.063173	51.53006
44444	1	790392269	45.932738	51.589867
31718	1	790439940	46.106751	51.501095
30208	1	790477301	46.144758	51.471981
36666	1	790606103	46.15914	51.488798
54545	1	790613854	46.038766	51.523936
40190	1	790629897	45.9178415525	51.5970809273
43636	1	790673668	45.975974	51.567781
51875	1	790774270	46.029801891	51.5420892055
33823	1	790852184	46.012266	51.605605
36130	1	790903946	45.9355391249	51.5939673905
50000	1	790994756	46.110011	51.504021
52582	1	791167685	45.971321	51.544895
72222	1	791436785	46.021536	51.53066
49973	1	791632127	46.0183075423	51.5227480872
45000	1	791659469	46.119201	51.477821
38235	1	791696359	46.0012071608	51.5983702299
32500	1	791909813	46.016524	51.610868
37368	1	791919252	45.9997644473	51.556891698
47000	1	791960727	46.071384	51.573519
69000	1	791978970	46.034158	51.533103
38414	1	792004806	46.070306	51.581803
40322	1	792036707	45.9594	51.581305
32031	1	792118646	45.9216190104	51.5908317747
29772	1	792177980	45.963173	51.601308
43500	1	792185221	45.9977951349	51.6054575202
40769	1	792409052	46.119309	51.489914
40000	1	792434854	45.916901	51.489325
52307	1	792472918	46.134203	51.477322
41304	1	792529744	45.953408	51.585496
48437	1	792629906	45.9822259471	51.52577398
49137	1	792674370	45.994371	51.601264
50000	1	792697580	46.013038	51.567988
30513	1	792864043	46.16365	51.474455
30588	1	792921662	46.0121951852	51.6063319223
31086	1	792995417	45.981391	51.604827
37777	1	793012711	46.147256	51.470944
31111	1	793117679	46.10826	51.470405
39722	1	793143090	46.013137	51.610544
37333	1	793178397	46.127394	51.475931
34250	1	793213374	45.954998	51.498146
29400	1	793224818	45.933205	51.595305
39090	1	793246519	45.924357	51.474523
36363	1	793247812	46.0184254921	51.6104074821
39592	1	793291983	45.915553	51.505423
32000	1	793428200	46.080511	51.57896
40540	1	793450805	46.001666	51.598047
55581	1	793562915	46.010595	51.5282
54054	1	793572789	46.0608963095	51.5344431793
46666	1	793582424	46.049555	51.525062
38878	1	793619567	46.050974	51.552372
36875	1	793668924	45.982657	51.610342
37168	1	793670628	45.9629085225	51.593244648
27571	1	793696274	46.0689531098	51.584435344
30271	1	793756389	45.916281	51.505658
48437	1	794102097	46.122637515	51.4954824687
46341	1	794165059	46.084122	51.588641
38085	1	794237441	46.120414	51.478416
44234	1	794318676	45.9972030344	51.6136030779
29166	1	794821254	46.157631	51.479622
42702	1	794994200	45.981166	51.52295
38823	1	795170631	45.912759	51.460384
46296	1	795256516	45.990176	51.513977
34523	1	795267762	45.992727	51.536985
40000	1	795369948	46.0199347955	51.564267178
33783	1	795386016	45.925902	51.465978
39393	1	795440113	45.906022	51.599552
44736	1	795442605	45.95763	51.501678
41956	1	795704391	45.990077	51.529181
30000	1	795907961	45.984652	51.605185
41578	1	795947122	45.971195	51.569483
35526	1	795948805	46.1481	51.478595
29807	1	795983947	46.069138	51.555497
27272	1	795993658	45.9650457831	51.6022147617
37500	1	796103230	46.181868	51.508002
46511	1	796180876	45.9895382884	51.5195932665
30312	1	796195358	45.913514	51.472138
33333	1	796202414	46.07257	51.577253
45312	1	796242091	45.968994	51.536414
65555	1	796335555	46.0179940211	51.5266341178
35000	1	796377770	45.931633	51.491478
41304	1	796381795	45.933448	51.492802
42000	1	796388537	46.0039696355	51.6010288074
34528	1	796402041	46.118474	51.489252
29230	1	796406833	46.132317	51.487362
50000	1	796409375	46.131859	51.480244
42931	1	796470278	45.939538	51.500719
44444	1	796471562	46.127223	51.472413
34444	1	796479107	46.113335	51.466528
31034	1	796484917	46.136575	51.469148
35454	1	796571332	45.922614	51.588143
34838	1	796826358	46.1371226172	51.4850737675
54347	1	796977628	46.055987	51.554623
33409	1	796987987	45.949033	51.511359
32105	1	797235840	46.001118	51.598343
33333	1	797374030	46.153319	51.480985
58235	1	797481590	46.015194	51.530677
43181	1	797502359	45.9885648253	51.5199050967
58695	1	797502799	46.123001	51.487766
27272	1	797590661	45.95763	51.505995
29531	1	797966850	46.147256	51.470944
36842	1	797973270	45.913056	51.589139
34360	1	798005621	46.142683	51.470338
35937	1	798120059	46.002088	51.610001
48648	1	798250326	46.115824	51.493873
61428	1	798289772	46.003453	51.527802
30487	1	798294473	46.017617	51.609044
37974	1	798300802	45.991991	51.519105
31250	1	798362776	46.138641	51.477709
31111	1	798365263	45.910505	51.600699
37500	1	798367156	45.985676	51.529679
35555	1	798476330	45.927761	51.475106
40000	1	798496464	46.034158	51.533103
41979	1	798617920	45.980699	51.521963
45882	1	798619200	45.9859295947	51.511305345
42857	1	798683024	46.015877	51.61339
34545	1	798728190	45.990149	51.520041
43256	1	798737754	45.964035	51.59403
35714	1	798770851	46.005564	51.607025
47777	1	798771196	46.015203	51.56716
50000	1	798775666	46.0151260265	51.5348644409
36815	1	798799446	45.981885	51.565245
34722	1	798821305	45.92106	51.597241
26721	1	798852090	45.986538	51.611578
35833	1	798863239	46.14492	51.469406
40540	1	798920674	46.068976	51.574034
70930	1	798940965	46.010622	51.532414
30000	1	798944241	45.928839	51.472666
44642	1	798964071	45.970557	51.56847
30833	1	799013902	46.069111	51.584349
34482	1	799081238	46.134212	51.471488
32500	1	799301819	46.1200807646	51.494763906
57692	1	799311793	45.9867790756	51.5089474456
34285	1	799380785	46.034158	51.533103
29750	1	799442328	46.078957	51.583666
41666	1	799574511	45.918715	51.496839
31944	1	799689933	46.163201	51.48877
41333	1	799710115	45.937301	51.508444
74230	1	799775503	46.0020533072	51.5269533601
29166	1	799921780	46.136943	51.480205
49000	1	800004993	46.070072	51.577751
38369	1	800037594	46.056005	51.554673
33613	1	800161903	45.954962	51.496873
37500	1	800243483	46.126783	51.485489
42307	1	800247280	46.181428	51.511023
45833	1	800293445	46.009777	51.529876
38947	1	800293642	45.9614590847	51.5916299243
35605	1	800301840	45.978687	51.566706
46843	1	800555725	45.9946673736	51.5404323895
44285	1	801094355	46.135613	51.477995
38157	1	801103896	46.171519	51.497461
54736	1	801206408	45.964574	51.569002
41666	1	801276108	45.918221	51.496486
44716	1	801276626	46.111125	51.493105
60000	1	801338129	45.984086	51.568335
47500	1	801375553	46.091839	51.502429
33333	1	801599996	45.964197	51.60057
31707	1	801789093	46.1510385071	51.43883311
36250	1	801815949	46.13511	51.47574
34090	1	802099335	45.984409	51.530783
32173	1	802194487	46.149151	51.471207
50000	1	802257146	45.9608641015	51.5137078471
43953	1	802286494	46.1269	51.485674
32608	1	802334099	45.956004	51.498314
38857	1	802343139	46.00578	51.547309
33333	1	802464548	45.927653	51.464721
46666	1	802544698	46.1229795423	51.487899962
41176	1	802960909	46.034158	51.533103
60283	1	803058511	46.047264	51.526928
33750	1	803115019	46.1269	51.485674
27812	1	803336155	45.938981	51.508685
60937	1	803337993	46.0241679351	51.5574597437
34750	1	803557412	46.011601	51.606242
50830	1	803720120	46.007604	51.567831
44642	1	803748009	46.015913	51.543147
38888	1	803787462	46.026378	51.561449
36585	1	803837001	45.967997	51.51484
47727	1	803987551	45.980906	51.608564
42682	1	804134560	46.123944	51.472901
56250	1	804173742	46.009984	51.521218
37096	1	804314973	46.0257837249	51.5653326251
47457	1	804416717	46.006804	51.522641
39000	1	804429206	46.0044891237	51.5685598966
38541	1	804535540	46.010505	51.518735
73214	1	804550489	46.013461	51.526407
63777	1	804607389	46.0059592078	51.5348047972
28409	1	804620021	46.123046	51.47243
47142	1	804633887	45.980367	51.570586
52419	1	804670263	45.9753	51.506017
43877	1	804854318	46.063901	51.532089
48387	1	804859116	46.0668560117	51.5703702322
36666	1	804860577	46.14112	51.471381
33653	1	804902865	46.1719655344	51.4966124418
32142	1	804927922	46.126352	51.484283
59230	1	805217043	46.138156	51.467111
34848	1	805263272	45.975282	51.602864
44259	1	805266562	46.051612	51.526995
32438	1	805326501	46.118258	51.470169
37755	1	805336352	46.123603	51.483845
39166	1	805346099	45.945135	51.503915
43879	1	805349308	45.982217	51.523779
48780	1	805370710	46.134329	51.478893
44827	1	805481092	46.013604	51.536778
43428	1	805519277	46.024151	51.525421
51764	1	805532536	46.034158	51.533103
36585	1	805582793	45.953812	51.513809
52040	1	805702392	46.0202455269	51.5263488514
37078	1	805735279	45.9543542698	51.4995522589
32894	1	805763938	46.123046	51.47243
37735	1	805767270	46.1204321439	51.4744442256
58666	1	805801470	46.032386768	51.525748145
45238	1	805819811	45.953408	51.585496
41935	1	805862417	45.9935469562	51.5185936386
51777	1	805898125	46.00843	51.518556
36718	1	806132972	46.0003776724	51.5515154934
35156	1	806134670	45.974186	51.600934
31422	1	806144715	46.0010775952	51.5983106353
49038	1	806150776	46.062814	51.530929
49528	1	806196630	46.034158	51.533103
42592	1	806277177	46.07257	51.577253
33139	1	806332906	46.014521	51.575226
43823	1	806373384	45.970162	51.535411
59354	1	806377944	46.011583	51.519458
35606	1	806428929	45.956004	51.498314
31851	1	806643501	45.9292433607	51.5947839151
35454	1	806644766	46.004666	51.570854
56428	1	806646912	45.9295896879	51.5892145533
41250	1	806725098	46.004558	51.537629
49142	1	806783245	45.983861	51.524743
58236	1	806860412	45.981328	51.505776
38318	1	807059728	46.027411	51.539837
35632	1	807112503	46.171151	51.503141
30000	1	807169870	46.007442	51.600481
39000	1	807193230	45.947587	51.510928
37634	1	807379497	45.8915293518	51.4769195825
57812	1	807404266	46.116255	51.489684
35555	1	807420737	46.027663	51.560447
37735	1	807446200	45.974474	51.566841
48421	1	807489300	46.01665	51.526239
55223	1	807588000	46.038506	51.525964
48837	1	807628640	45.999824	51.535876
51515	1	807664438	46.042692	51.540537
37096	1	807673738	46.126783	51.485489
36585	1	807679386	46.013559	51.605946
43000	1	807698179	45.982909	51.54043
34375	1	807699808	45.937041	51.494467
27083	1	807778451	45.90586	51.476279
35333	1	807843330	45.962634	51.569309
26250	1	807901362	45.93855	51.494058
32105	1	807938155	46.007604	51.609733
64473	1	807946367	46.016829	51.536901
35681	1	808075481	45.926225	51.597946
40697	1	808116680	46.131823	51.480351
68888	1	808133059	45.999528	51.524205
56000	1	808229196	45.976585	51.507116
76666	1	808248249	45.999528	51.524205
48148	1	808282042	46.0259208414	51.5271938547
30476	1	808343515	45.912409	51.472958
38356	1	808390468	45.907891	51.599966
32916	1	808415983	45.912849	51.481585
45000	1	808486735	46.129137	51.472492
33333	1	808515164	45.968895	51.600643
44736	1	808536477	45.906642	51.479442
47777	1	808567103	46.0127833004	51.5390113162
25370	1	808687791	45.91284	51.50771
48750	1	808703828	45.928669	51.589307
42968	1	808845374	46.066856	51.570367
30769	1	808862096	46.095567	51.486425
35625	1	808947801	45.997947	51.609928
36904	1	809041312	45.95242	51.518618
32558	1	809047103	45.958816	51.598444
43720	1	809126617	46.131751	51.480239
39572	1	809136944	46.076226	51.576072
36000	1	809173259	45.943473	51.494731
34444	1	809253536	46.178158	51.506034
47761	1	809487373	45.987975	51.535635
30645	1	809752235	46.163093	51.490357
25862	1	809816164	45.9891880611	51.602281908
64130	1	810040721	46.012194	51.533775
38281	1	810139098	46.126002	51.474203
33333	1	810339859	46.014521	51.567703
36538	1	810356676	45.964197	51.60057
40000	1	810375181	46.004468	51.607333
40625	1	810448793	46.073055	51.581523
47142	1	810453695	45.9726717277	51.6142853961
53409	1	810659979	46.120396	51.495589
46067	1	810664572	45.981328	51.505776
44857	1	810681293	46.0074075728	51.6006000837
26724	1	810733256	45.9776	51.6123
27818	1	810756151	45.922955	51.503051
53191	1	810929108	45.964961	51.569483
38461	1	810938556	46.137886	51.477367
36470	1	810972666	46.147067	51.475622
33536	1	810993880	46.001163	51.597627
30595	1	811002103	45.916092	51.468823
36000	1	811385902	46.141785	51.486846
51111	1	811443756	46.004846	51.528217
35000	1	811490637	45.974941	51.600229
28800	1	811551321	46.02769	51.522787
40476	1	811560822	45.9825980211	51.5969559006
35937	1	811561067	45.961457	51.59431
54000	1	811621233	46.011421	51.574683
39843	1	811633551	46.064835	51.571537
41875	1	811692877	45.997767	51.601197
32352	1	811699301	46.106948	51.468957
39622	1	811755334	46.043383	51.534066
34444	1	811764612	46.0041132817	51.6084786208
39000	1	811775466	45.971096	51.567356
51562	1	811839091	45.994955	51.543651
56557	1	811880039	46.0307017963	51.5538682466
30645	1	812020208	45.918509	51.471056
29800	1	812023507	45.935801	51.5945
31034	1	812104084	46.135272	51.481703
38235	1	812203145	45.9748980847	51.600082007
38918	1	812327501	45.997336	51.560615
25384	1	812415222	46.0163990901	51.6058435778
30000	1	812440582	45.924168	51.497058
42500	1	812445169	46.109356	51.503763
46491	1	812616266	46.034158	51.533103
39111	1	812770770	45.979666	51.528161
33750	1	812846336	46.01612	51.602394
58730	1	813081263	46.0453461693	51.5255597701
47166	1	813108561	45.962634	51.569309
31212	1	813246240	45.9342306042	51.4920856184
36486	1	813249024	46.001037	51.534812
40909	1	813250790	45.924213	51.502608
48684	1	813358440	46.023656	51.5224
31034	1	813390783	46.020549858	51.6103023103
30873	1	813466216	46.0812166852	51.5783648406
47321	1	813466679	46.044273	51.529775
35468	1	813480972	46.14094	51.471707
29166	1	813528604	46.095567	51.486425
42666	1	813586469	46.122121	51.47956
39833	1	813621903	45.962858	51.569069
39333	1	813636869	46.018437	51.610337
47058	1	813643665	46.117153	51.489594
27586	1	813646603	46.128391	51.476722
61111	1	813682995	46.00348	51.528503
34905	1	813752516	45.941948654	51.4946671165
29729	1	813858376	45.929648	51.504929
50000	1	813928293	46.0491964735	51.5276456149
46153	1	813941357	45.982496	51.53438
